probe_id,seed,n_slice,condition,topic,pipeline_rank,cosine_rank,pipeline_hit_at_k,cosine_hit_at_k,s4_contradiction_emitted,anti_hits_count,hint_kinds,pipeline_top1_text,route,cue_hash,arousal_route,arousal_cue_hash
post-0006-42,42,1,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0007-42,42,1,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0008-42,42,1,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0009-42,42,1,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0010-42,42,1,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0011-42,42,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0012-42,42,1,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0013-42,42,1,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0014-42,42,1,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0015-42,42,1,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0016-42,42,1,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0017-42,42,1,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0018-42,42,1,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0019-42,42,1,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0020-42,42,1,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0021-42,42,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0022-42,42,1,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0023-42,42,1,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0024-42,42,1,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0025-42,42,1,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0026-42,42,1,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0027-42,42,1,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0028-42,42,1,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0029-42,42,1,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0030-42,42,1,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0031-42,42,1,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0032-42,42,1,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0033-42,42,1,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0034-42,42,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0035-42,42,1,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0036-42,42,1,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0037-42,42,1,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0038-42,42,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0039-42,42,1,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0040-42,42,1,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0041-42,42,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0042-42,42,1,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0043-42,42,1,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0044-42,42,1,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0045-42,42,1,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0046-42,42,1,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0047-42,42,1,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0048-42,42,1,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0049-42,42,1,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0050-42,42,1,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0051-42,42,1,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0052-42,42,1,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0053-42,42,1,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0054-42,42,1,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0055-42,42,1,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0056-42,42,1,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0057-42,42,1,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0058-42,42,1,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0059-42,42,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0060-42,42,1,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0061-42,42,1,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0062-42,42,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0063-42,42,1,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0064-42,42,1,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0065-42,42,1,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0066-42,42,1,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
